student_id,student_name,grade,school_name,reading_score,math_score,school_type,school_budget
91897552,Michael Fox,9th,Dixon High School,81.2,,Charter,870334
69614576,Lori Hall,11th,Bowers High School,95.2,55.5,Public,848324
63380916,Carly Cummings,11th,Montgomery High School,87.5,79.9,Charter,893368
84531087,Kimberly Carroll,10th,Green High School,73.2,69,Charter,832670
48693246,Jasmine Green,11th,Wagner High School,76,,Public,846745
35018229,Adam Browning,12th,Fisher High School,62.6,63.9,Public,817615
14222337,Samuel Lee,9th,Dixon High School,86.9,91.1,Charter,870334
45673544,Eric Moore,12th,Woods High School,59.9,21.6,Public,912243
75382151,Alexander Barker,11th,Montgomery High School,66.6,73.2,Charter,893368
124397343,Ashley Thomas,9th,Sullivan High School,77.1,26.1,Public,961125
111891182,Joseph Wang,9th,Sullivan High School,62.9,41.7,Public,961125
17330844,Gerald Figueroa,12th,Chang High School,71.6,63.7,Charter,840132
88699789,Carly Reed,12th,Silva High School,86.8,80.3,Public,991918
15761185,Brooke Scott,10th,Fisher High School,55.8,55.9,Public,817615
58602706,Caitlin Hawkins,12th,Campos High School,67.3,67.4,Public,957299
90754793,Ashley Carter,10th,Fisher High School,90.2,67.6,Public,817615
47034026,Daniel Wagner,9th,Montgomery High School,55.6,63.3,Charter,893368
89394973,Tony Clements,9th,Woods High School,51.8,49.7,Public,912243
17796640,Brandon Thompson,10th,Turner High School,82,,Public,956438
104817720,Katie Thompson,10th,Campos High School,79.6,64.7,Public,957299
113861660,Shirley Davenport,11th,Dixon High School,85.6,83.3,Charter,870334
107829197,Shannon Simmons,11th,Fisher High School,95.9,65.1,Public,817615
40120911,Michael Arnold,12th,Montgomery High School,44.6,77,Charter,893368
123704759,Linda Robbins,10th,Green High School,62.3,57.2,Charter,832670
81948961,Stephen Lyons,9th,Richard High School,61.4,66.2,Charter,889699
12785465,Sarah Simpson,10th,Woods High School,86,59.7,Public,912243
64604756,Ashley Rubio,12th,Silva High School,57.3,45.2,Public,991918
75454979,Cynthia Williams,9th,Woods High School,46.8,91.9,Public,912243
110602903,Erin Warren,12th,Odonnell High School,55.8,64.2,Public,959474
112574576,Michael Owens,9th,Green High School,62.6,72.1,Charter,832670
98963777,Douglas Cooper,9th,Silva High School,60.5,93.3,Public,991918
50054556,Courtney Stokes,11th,Sullivan High School,79.1,77.1,Public,961125
84321527,Phillip Jackson,11th,Campbell High School,76.5,65.4,Charter,960726
41590993,Wayne Robertson,10th,Dixon High School,68.2,86.6,Charter,870334
25587618,Amy Shelton,10th,Fisher High School,71.5,63.7,Public,817615
66094911,Eddie Morris,12th,Sullivan High School,66.5,61,Public,961125
14267936,Julie Bell,10th,Wagner High School,62.3,76.4,Public,846745
26096768,James Jones,12th,Wagner High School,90.1,58.8,Public,846745
61078521,Stephanie Brown,11th,Green High School,92.5,58.1,Charter,832670
91474153,Jonathan Wilson,10th,Silva High School,86.8,65.1,Public,991918
50708789,Sharon Allen,11th,Montgomery High School,95.2,69.2,Charter,893368
76401167,Kimberly Hunt,12th,Bowers High School,66.5,74.4,Public,848324
78054758,David Mercer,10th,Wagner High School,58.6,41.1,Public,846745
74257928,Crystal Kennedy,12th,Bowers High School,87.9,66.5,Public,848324
24415121,Lisa Andrews,9th,Sullivan High School,41.2,51.3,Public,961125
75406260,Christopher Wilson,11th,Montgomery High School,78.7,67.9,Charter,893368
12114984,Jacqueline Leon,12th,Montgomery High School,73.9,66.3,Charter,893368
107797478,Franklin Knight,9th,Fisher High School,77.4,59.4,Public,817615
126707915,Timothy Roberts,12th,Montgomery High School,63.1,46.8,Charter,893368
67904136,Emily Hernandez,10th,Dixon High School,91.6,75.7,Charter,870334
72916779,Jennifer Wilson,10th,Campos High School,61.9,,Public,957299
17856263,Denise Boone,10th,Campbell High School,85.6,94.6,Charter,960726
99855583,Sharon Taylor,9th,Sullivan High School,56.2,96.4,Public,961125
125078690,Robert Davies,12th,Sullivan High School,73.3,43.3,Public,961125
66299787,Jennifer Nichols,12th,Sullivan High School,73.5,50.9,Public,961125
46950402,Brittany Lopez,9th,Richard High School,67.7,81.4,Charter,889699
58135286,Karen Miller,11th,Silva High School,59.9,57.4,Public,991918
53112107,Lori Nicholson,11th,Green High School,96.3,54.9,Charter,832670
123664721,James Mercado,10th,Campbell High School,81.3,54.6,Charter,960726
60556523,Jared Brown,9th,Montgomery High School,75.5,87.3,Charter,893368
78287716,Laura Murray,10th,Silva High School,89,69.2,Public,991918
116855068,Ricky Jefferson,10th,Silva High School,84.1,38.4,Public,991918
28569581,Cody Bruce,10th,Green High School,61.1,83.3,Charter,832670
64185602,Meghan Knight,9th,Silva High School,65.8,99.7,Public,991918
10534045,Michelle Baker,10th,Woods High School,56.3,94.3,Public,912243
60801168,Patty Anderson,10th,Dixon High School,32,69.4,Charter,870334
107616151,Jennifer Mckee,9th,Silva High School,70,70.1,Public,991918
101618977,Samuel Good,11th,Woods High School,68.2,33.4,Public,912243
118207575,Lisa Hansen,10th,Woods High School,59.3,77.4,Public,912243
32483608,Kimberly Roth,9th,Green High School,54.3,69.4,Charter,832670
91722591,Bruce Boyd,12th,Woods High School,80.9,59.5,Public,912243
95262675,Erica Leonard,10th,Woods High School,76.3,78.6,Public,912243
109108612,Michael Walker,11th,Silva High School,65.3,64.2,Public,991918
36067305,Tracie Stephens,12th,Montgomery High School,55.7,73.9,Charter,893368
10514434,Cody Martinez,10th,Dixon High School,86.2,73.5,Charter,870334
33781626,Samantha Villarreal,9th,Green High School,70.8,82.3,Charter,832670
31143114,Anthony Brown,9th,Sullivan High School,77.9,53.1,Public,961125
26578749,Heather Morris,10th,Silva High School,87.6,34.1,Public,991918
127516749,Tanner Anderson,10th,Green High School,,60.1,Charter,832670
56807367,Jacqueline Bailey,12th,Woods High School,86.3,66.4,Public,912243
22370734,Mary Barker,9th,Campos High School,62.7,57.7,Public,957299
70451524,David Anderson,9th,Turner High School,75.9,57.4,Public,956438
10261004,April Downs,9th,Richard High School,66.2,41.7,Charter,889699
98032857,David Green,10th,Montgomery High School,76.6,34.5,Charter,893368
59752833,Chelsea Wolfe,9th,Montgomery High School,,95.5,Charter,893368
64253945,Benjamin Lee,11th,Montgomery High School,91.3,81.2,Charter,893368
98038327,Sandra King,10th,Montgomery High School,53,70.1,Charter,893368
44265283,Scott Morris,9th,Odonnell High School,89.3,39.7,Public,959474
10552933,Laura Taylor,9th,Dixon High School,81.2,53.9,Charter,870334
32964761,Heather Villanueva,11th,Sullivan High School,72.8,67.6,Public,961125
60841403,Justin Gould,9th,Sullivan High School,48.6,,Public,961125
124281970,Gabrielle Thomas,10th,Silva High School,94.9,38.6,Public,991918
116301156,Cody Foster,9th,Dixon High School,76.6,64.6,Charter,870334
60930916,Carolyn Bass,11th,Sullivan High School,58.8,65.6,Public,961125
104680520,Barbara Robinson,9th,Sullivan High School,66.5,72.5,Public,961125
51777683,Hannah Parker,10th,Woods High School,89,74,Public,912243
125970086,Susan Pierce,10th,Montgomery High School,68.6,45.4,Charter,893368
117936656,Patricia Jones,12th,Woods High School,64.1,81.8,Public,912243
22226817,Justin Fuller,11th,Dixon High School,74,72.5,Charter,870334
81670006,Alan Coleman,10th,Dixon High School,95.6,66.9,Charter,870334
62458807,Colleen Howell,9th,Green High School,84.3,97.8,Charter,832670
33130581,Jerome Ferguson,11th,Richard High School,57.4,76.3,Charter,889699
27373736,Kimberly Brown,10th,Campos High School,81.7,36.8,Public,957299
56574098,Allen Thompson,12th,Montgomery High School,67.8,57.1,Charter,893368
85079234,Alexander Mason,9th,Green High School,73.7,52.4,Charter,832670
43212716,Eric Valdez,11th,Montgomery High School,69.9,63.3,Charter,893368
58491166,Christopher Nicholson,12th,Fisher High School,30,84.4,Public,817615
28493686,Katherine Stanton,9th,Wagner High School,83,59.3,Public,846745
44018825,Michael Watson,9th,Campos High School,64.9,90.5,Public,957299
12291085,Amber Hendricks,9th,Sullivan High School,76.9,50.6,Public,961125
46546683,Jim Walters,10th,Silva High School,99.3,63.5,Public,991918
53897273,Robert Perry,11th,Bowers High School,85.9,48,Public,848324
14074941,Amber Edwards,10th,Wagner High School,40.7,73.7,Public,846745
91517832,Richard Williams,9th,Campos High School,76.6,38.6,Public,957299
45880544,Donald Cole,10th,Silva High School,95.1,54,Public,991918
124947735,Ryan Peterson,12th,Green High School,85.3,68.4,Charter,832670
86989860,Nathaniel Williams,11th,Bowers High School,82.3,54.5,Public,848324
127185329,Joseph Ellis,9th,Montgomery High School,62.2,90.9,Charter,893368
117330197,Robert Stephens,11th,Montgomery High School,87.6,72.7,Charter,893368
90792030,Daniel Jones,9th,Wagner High School,83.3,53.3,Public,846745
110873949,Timothy Brown,11th,Dixon High School,96.6,83.7,Charter,870334
123414625,Robert Trujillo,9th,Green High School,,56.3,Charter,832670
113472350,Christopher Hurst,9th,Wagner High School,85.6,46.8,Public,846745
112210869,Melissa Ortiz,10th,Woods High School,45.2,58.5,Public,912243
122767742,Jeremy Marks,11th,Green High School,,58.9,Charter,832670
109037437,Jamie Castillo,11th,Dixon High School,,61.6,Charter,870334
15289269,Mary Wong,11th,Dixon High School,73.1,92.8,Charter,870334
50227833,Sarah Duran,10th,Wagner High School,,64,Public,846745
101622235,Jason Hinton,12th,Odonnell High School,,78.8,Public,959474
99668314,Angela Short,9th,Green High School,71.9,87.9,Charter,832670
48024909,Deanna Hernandez,9th,Dixon High School,83.4,59.3,Charter,870334
73684408,Pamela Livingston,10th,Wagner High School,72.5,76,Public,846745
125661269,Brandy Vega,9th,Woods High School,51.2,94.5,Public,912243
75001186,William Lin,9th,Woods High School,,61.5,Public,912243
48818283,Michael Rasmussen,12th,Woods High School,73.1,23.6,Public,912243
28005223,Stephanie Curtis,9th,Silva High School,62.4,84.2,Public,991918
115896963,Claire Trujillo,9th,Odonnell High School,,,Public,959474
126595402,Barbara Clark,9th,Dixon High School,59.6,64.7,Charter,870334
119815788,Ashley Watson,10th,Richard High School,,76.2,Charter,889699
67794689,Christina Woodard,9th,Green High School,76.9,36.9,Charter,832670
60319333,Sharon Wilson,10th,Turner High School,66.2,46.8,Public,956438
126465464,Carol Carson,9th,Green High School,55.4,75.8,Charter,832670
77780832,Timothy Lowery,12th,Wagner High School,69.1,59.9,Public,846745
16091003,Matthew Morris,11th,Odonnell High School,82.4,79.3,Public,959474
128858804,Antonio Mcgrath,12th,Wagner High School,73.8,74,Public,846745
32385243,Christopher Taylor,9th,Campos High School,71.9,42.4,Public,957299
89100387,Erik Price,11th,Silva High School,31.5,47.3,Public,991918
45198281,Donald Bradshaw,11th,Green High School,84.6,53.2,Charter,832670
23041059,Angela Moore,9th,Dixon High School,61.9,75.2,Charter,870334
121854669,Douglas Wade,11th,Montgomery High School,,75,Charter,893368
34475559,Thomas Rich,10th,Dixon High School,59.2,57,Charter,870334
28256991,Amanda Davidson,12th,Bowers High School,76.5,56.9,Public,848324
39031325,Courtney Young,11th,Green High School,,75.9,Charter,832670
57976501,Daniel Osborne,11th,Montgomery High School,74.4,81.2,Charter,893368
11792488,Erica Cochran,12th,Odonnell High School,,85.9,Public,959474
23285284,Tim Roberts,11th,Montgomery High School,73.6,88.1,Charter,893368
15418742,John Ortega,10th,Wagner High School,82,64.8,Public,846745
38056220,Tyler Mendez,9th,Dixon High School,,56.9,Charter,870334
84438384,Sara Nelson,10th,Wagner High School,65.4,69.9,Public,846745
32026010,Cindy Hurst,9th,Turner High School,86.2,85.3,Public,956438
57771502,Chelsea Wilson,9th,Green High School,73.7,49.8,Charter,832670
15875013,Lisa Gonzalez,9th,Woods High School,60,86.3,Public,912243
19753306,Katherine Jenkins,9th,Green High School,70.5,58.9,Charter,832670
99551065,Rebecca Foster,12th,Richard High School,86.4,65.4,Charter,889699
30942329,Michael Lewis,9th,Woods High School,38.6,86.9,Public,912243
113516135,Johnny Murphy,12th,Wagner High School,69.4,,Public,846745
19240071,Daniel Peterson,10th,Dixon High School,26.3,85.5,Charter,870334
93948056,Brittany Murphy,12th,Silva High School,26,35.5,Public,991918
117281974,Michael Wilson,11th,Green High School,95,48.9,Charter,832670
54400148,Jessica Delacruz,12th,Bowers High School,87.4,38.6,Public,848324
127024396,James Flores,10th,Campos High School,69.1,47,Public,957299
98915013,Benjamin Jones,9th,Green High School,68.5,60.2,Charter,832670
35477873,James Montgomery,12th,Woods High School,74.3,62.6,Public,912243
77738583,Nathaniel Byrd,10th,Woods High School,72.7,70.2,Public,912243
86977843,Leah Smith,9th,Campos High School,41,21.9,Public,957299
28799335,Scott Maynard,10th,Green High School,67.2,59.4,Charter,832670
90326642,Alexander Taylor,11th,Bowers High School,64.9,62.8,Public,848324
84357698,Jamie Wood,10th,Campbell High School,87.4,66.7,Charter,960726
76060375,Steven Vega,12th,Silva High School,59.1,84.8,Public,991918
111076923,Joshua Cohen,11th,Green High School,82.9,61.6,Charter,832670
92024337,Lisa Johnson,10th,Sullivan High School,78.1,41.9,Public,961125
53988577,Lisa Williams,9th,Turner High School,75.5,61.8,Public,956438
58253456,Julia Taylor,10th,Dixon High School,50.3,91.9,Charter,870334
66072221,Heidi Smith,12th,Richard High School,86.7,49.8,Charter,889699
110920261,Karen Lambert,10th,Campos High School,,67.3,Public,957299
35243955,David Pearson,11th,Montgomery High School,92.4,76.1,Charter,893368
126626274,Maria Brown,11th,Campbell High School,80.3,70.8,Charter,960726
88802851,Roberto Hicks,10th,Woods High School,58.1,88.9,Public,912243
100852394,Olivia Ross,12th,Bowers High School,,61,Public,848324
111993666,Heidi Grant,11th,Bowers High School,73.1,31.5,Public,848324
64032441,Lindsey Garcia,10th,Silva High School,95.6,57.9,Public,991918
64407681,Kyle Mccoy,12th,Odonnell High School,,66.4,Public,959474
63126604,Carol Ibarra,10th,Dixon High School,83.3,92.6,Charter,870334
64781598,Erika Lewis,9th,Richard High School,78,78.4,Charter,889699
37358107,Roy Russell Jr.,9th,Campos High School,54.3,44.6,Public,957299
72909362,Laura Cross,12th,Montgomery High School,66.8,45.9,Charter,893368
27162303,John Martinez,10th,Woods High School,79.8,43.3,Public,912243
50461709,Alan Sanders,10th,Dixon High School,60.3,69.2,Charter,870334
11157913,Donald Gonzales,9th,Green High School,70.8,68.2,Charter,832670
69897801,Mark Hurst,12th,Dixon High School,88.8,35.7,Charter,870334
76211917,Kevin Gonzalez,12th,Sullivan High School,90.3,70.2,Public,961125
69306318,Caleb Reynolds,10th,Silva High School,82.7,89.1,Public,991918
28394536,Jenna Lopez,10th,Campos High School,79.3,23.6,Public,957299
122007619,Rebecca Barnes,9th,Fisher High School,90.4,,Public,817615
100408531,Laura Taylor,12th,Dixon High School,70.8,56.1,Charter,870334
98310605,Angela Todd,9th,Green High School,66,65.1,Charter,832670
99942742,Christian Brooks,12th,Wagner High School,83.5,57.7,Public,846745
92878680,Alejandro Watkins,9th,Woods High School,71.7,80.6,Public,912243
92251702,Cindy Casey,12th,Wagner High School,61.6,67.8,Public,846745
107418346,Elizabeth Jones,9th,Wagner High School,94.9,35.6,Public,846745
96695429,Alexandria Lucas,11th,Bowers High School,78.2,53.1,Public,848324
13475305,Marie Barnett,10th,Silva High School,74.8,32.9,Public,991918
51974965,Timothy Mann,10th,Wagner High School,63.6,47.1,Public,846745
119877425,Allison Gray,12th,Bowers High School,49.5,67.7,Public,848324
12363939,Daniel Welch,9th,Campos High School,69.5,39.6,Public,957299
125537636,Christopher Cummings,10th,Wagner High School,71.2,74.7,Public,846745
56133646,Lauren Garcia,9th,Green High School,62.8,89.8,Charter,832670
90305391,George Mitchell,11th,Wagner High School,48.4,84.1,Public,846745
125365138,Sandra Webster,12th,Wagner High School,84,72.2,Public,846745
77949123,Kathryn Flores,12th,Montgomery High School,,57.5,Charter,893368
107902043,Jessica Harris,11th,Green High School,81.9,66.2,Charter,832670
91546696,Cathy Shaw,11th,Wagner High School,,65,Public,846745
19259237,John Curtis,10th,Green High School,73.1,91.3,Charter,832670
116880651,Justin Ortega,9th,Wagner High School,76.5,43.3,Public,846745
95279574,Brittany Hall,10th,Wagner High School,67.7,75.4,Public,846745
72392319,Robert Baker,10th,Silva High School,69.9,61.5,Public,991918
125210283,Rachel Black,10th,Campbell High School,81,97.2,Charter,960726
78457656,Walter Butler,12th,Fisher High School,61.4,82.1,Public,817615
39336677,Andrea Schwartz,12th,Woods High School,77.9,46.3,Public,912243
58768161,Monica Calhoun,10th,Wagner High School,82.4,60.4,Public,846745
59719148,Justin Delgado,11th,Montgomery High School,71.5,82.7,Charter,893368
51470964,Jonathan Baker,12th,Silva High School,64.3,67.6,Public,991918
